friends_screen_name,created_at,friends_count,followers_count,tweet_count
thedjangos,2009-09-04 21:13:04+08:00,0,31910,23905
Miguel,2009-08-07 17:42:59+08:00,669,989276,24447
ygent_official,2011-11-09 10:41:52+08:00,36,8023213,11512
YG_GlobalVIP,2012-05-17 16:01:38+08:00,4,1787817,2271
thewombats,2008-02-18 19:06:36+08:00,610,119265,7725
herbiehancock,2009-09-19 03:24:01+08:00,626,180572,1913
torikelly,2009-01-15 18:10:57+08:00,12079,1188959,30072
bastille,2009-02-21 05:07:37+08:00,150,1358228,18020
MatchboxTwenty,2010-11-10 01:35:49+08:00,54,148196,8728
dustinkensrue,2009-11-13 13:30:29+08:00,728,37593,10287
joshgroban,2008-12-10 10:29:32+08:00,940,849520,26088
MikalCronin,2013-01-18 05:51:58+08:00,1007,15740,1938
andygrammer,2008-06-17 04:52:30+08:00,1289,148769,13524
connorfranta,2010-08-21 06:34:32+08:00,3936,8819722,26951
iamdamienmusic,2009-07-24 05:46:08+08:00,451,21844,9607
MattMcAndrew,2010-03-15 21:36:16+08:00,6294,79998,26617
dimmak,2009-05-06 07:46:19+08:00,2321,106549,48761
ConorMaynard,2010-06-08 01:42:30+08:00,12333,1673240,10298
AlejandroSanz,2009-05-29 01:21:35+08:00,3061,19736338,30549
baauer,2009-01-15 02:29:55+08:00,565,302295,8846
FLOSSTRADAMUS,2008-03-08 10:22:18+08:00,1230,225003,31142
LunchMoneyLewis,2009-04-09 01:37:27+08:00,780,20356,18757
adamlambert,2009-06-12 12:03:30+08:00,1372,2339865,9356
BigDataBigData,2012-12-06 02:48:40+08:00,354,26170,1377
bleachersmusic,2011-08-26 11:37:45+08:00,36,102604,2140
joywave,2010-01-15 23:46:02+08:00,579,25916,19627
georgefitzmusic,2009-12-21 10:08:18+08:00,659,37815,109
Jason_Aldean,2008-05-16 04:22:17+08:00,127,3710743,18715
GeorgeStrait,2011-07-21 01:12:52+08:00,419,528941,1312
KB_HGA,2009-12-23 22:30:06+08:00,842,173209,11761
BestCoast,2009-08-13 02:43:43+08:00,1102,217902,42537
thekillers,2009-01-29 00:49:36+08:00,37,4805452,1437
muse,2008-04-29 19:31:20+08:00,11,2531369,3655
BrandonFlowers,2010-05-13 05:24:15+08:00,7,260535,113
ciara,2009-04-05 07:53:24+08:00,54,11530462,11921
twentyonepilots,2009-07-23 09:53:43+08:00,2,4104330,3426
dawestheband,2009-06-16 07:59:46+08:00,373,51761,5649
ThomasRhett,2009-09-19 10:21:56+08:00,4786,2410802,6425
mikeshinoda,2009-08-18 07:44:28+08:00,588,1010779,7812
RyanGosling,2011-02-13 15:35:03+08:00,39,2052051,284
TechN9ne,2008-10-04 02:47:15+08:00,1405,566884,19327
wizkhalifa,2009-02-08 01:59:34+08:00,872,36316886,48946
YoGotti,2009-03-21 12:18:26+08:00,680,1915355,29648
HilaryDuff,2010-10-11 00:29:02+08:00,155,4571005,4421
RickRoss,2010-05-30 10:16:03+08:00,154,4665937,61419
GoldLink,2011-10-11 04:29:01+08:00,1,80144,317
josejamesmusic,2011-02-18 15:42:18+08:00,363,20292,14273
jodeci,2014-10-01 05:19:39+08:00,313,19857,1042
VanHalen,2009-05-16 01:54:39+08:00,3,373865,79
threedaysgrace,2009-04-21 08:21:45+08:00,30,519500,1929
madeon,2010-01-31 06:27:04+08:00,625,592197,8531
LordHuron,2010-09-08 15:57:05+08:00,1,42646,882
nfrealmusic,2011-07-15 05:00:23+08:00,28,655546,5978
RocNation,2008-09-21 02:59:33+08:00,3600,519430,32651
florencemachine,2009-07-08 23:37:36+08:00,199,1019293,2464
yearsandyears,2010-07-26 02:03:35+08:00,517,599094,6593
STRIKINGMATCHES,2011-06-23 13:45:32+08:00,642,10298,7964
Krewella,2009-02-18 14:30:53+08:00,3422,655371,20655
JenniferNettles,2011-01-05 08:57:00+08:00,439,341049,5012
vanmorrison,2009-04-28 07:58:28+08:00,145,73707,1505
smallpools,2012-09-23 13:50:54+08:00,246,32901,5998
earlxsweat,2012-02-09 05:11:02+08:00,771,2183647,11680
boysnoize,2009-03-05 02:26:20+08:00,989,265179,28586
jackbeats,2009-01-29 08:12:30+08:00,799,66097,15073
courtneymelba,2012-03-15 09:41:16+08:00,1112,227042,14068
ActionBronson,2009-10-08 07:21:20+08:00,1679,338739,56438
nilerodgers,2009-02-04 03:48:08+08:00,8565,208387,48815
ToveLo,2012-06-21 04:01:51+08:00,620,367560,4563
TheRealGrimmie,2010-08-01 03:00:18+08:00,3500,692767,15515
OlafurArnalds,2007-05-30 10:17:09+08:00,599,70006,15781
MarcCaryMusic,2011-06-28 08:35:48+08:00,599,1814,1795
mymorningjacket,2010-03-16 03:36:12+08:00,424,99350,3336
the_prodigy,2008-03-13 16:51:03+08:00,675,241254,2579
LaidbackLuke,2009-04-15 16:34:47+08:00,548,734787,208933
BloodyBeetroots,2009-03-02 03:07:57+08:00,2432,141513,10465
therealcrookers,2009-03-21 08:38:29+08:00,1,29986,12549
TheFastSaga,2010-12-07 06:06:44+08:00,33,1184410,16505
dariusrucker,2008-10-31 05:19:57+08:00,6017,1587899,14051
nickyromero,2009-04-05 21:31:09+08:00,898,2604991,45652
BennyBenassi,2009-04-11 22:06:04+08:00,800,674041,10508
MartinGarrix,2010-04-18 04:56:22+08:00,1071,8540326,16804
steveaoki,2008-10-28 19:19:27+08:00,5293,8213480,46071
leonbridges,2009-06-12 14:28:16+08:00,14,112492,4773
Highly_Suspect,2009-07-22 06:12:19+08:00,145,49417,7657
KaceyMusgraves,2009-04-14 02:38:38+08:00,325,976441,1734
SWStheband,2009-09-20 07:38:08+08:00,75,1373570,6566
CeCeFrey,2011-09-12 21:34:46+08:00,1404,296804,7040
beamiller,2010-02-15 11:52:23+08:00,2313,716793,5412
RynWeaver,2014-06-04 23:39:00+08:00,1129,42189,13729
Twinshadow,2010-01-11 05:07:38+08:00,367,29294,3523
MarinaDiamandis,2009-04-13 01:40:11+08:00,0,2663787,4880
HBO,2008-07-29 02:30:12+08:00,804,2849146,53681
YazzTheGreatest,2010-10-02 07:04:41+08:00,1040,1254351,40511
Disney,2009-08-21 04:40:59+08:00,90,7972276,18786
EmpireTVSeries,2014-03-06 02:29:20+08:00,1092,1380489,71447
Akon,2009-03-20 08:35:33+08:00,1,6202538,1774
Ludacris,2008-11-28 10:06:50+08:00,317,11377515,22125
SnoopDogg,2007-03-31 03:05:42+08:00,2681,19292494,41744
awolnation,2009-12-17 07:42:07+08:00,9629,105228,8699
jimmyfallon,2008-07-19 03:46:50+08:00,10542,51395884,13771
JimmyKimmelLive,2009-04-22 04:48:25+08:00,2547,2067280,19594
jimmykimmel,2009-03-24 02:05:56+08:00,820,11880578,7748
FallonTonight,2009-01-31 01:26:46+08:00,20960,4436271,92711
hardwick,2008-07-31 05:20:18+08:00,791,2490579,40375
AvrilLavigne,2009-09-14 06:43:00+08:00,157,20699921,4233
phoenixchorale,2009-02-12 13:43:11+08:00,1073,3264,3968
KCChorale,2011-09-12 11:06:06+08:00,1501,3867,5391
Redfoo,2008-10-29 06:11:26+08:00,1736,842967,5791
iamwill,2009-06-22 16:24:19+08:00,1442,12115017,8720
Fergie,2011-02-02 06:15:24+08:00,619,3798191,4545
bep,2007-07-12 21:25:51+08:00,42759,4699954,4039
LMFAO,2009-01-29 10:32:50+08:00,1371,6917294,5784
Eminem,2009-03-06 00:33:48+08:00,0,22535577,1095
sevyn,2009-06-12 11:02:51+08:00,6193,183602,36734
ShaniaTwain,2010-01-22 23:16:08+08:00,562,936218,4398
FFEENNCCEESS,2009-04-18 07:32:49+08:00,3,8121,207
jasonderulo,2009-04-01 17:05:46+08:00,12945,3747516,15436
zacbrownband,2008-12-15 06:57:23+08:00,3904,1643994,5956
kendricklamar,2009-03-10 13:44:26+08:00,510,11537087,4230
jessicamayfield,2009-03-24 05:29:20+08:00,18,6445,603
aatw1969,2009-02-17 02:22:31+08:00,516,8016,1114
MumfordAndSons,2012-09-26 17:59:17+08:00,38,636236,1796
wearesheppard,2012-01-16 20:13:31+08:00,18728,52166,11402
KimKardashian,2009-03-20 03:21:56+08:00,122,70333290,34852
ChrisYoungMusic,2008-07-09 05:13:42+08:00,219,1851193,9757
leebrice,2009-01-08 08:14:18+08:00,442,1009275,4153
kennychesney,2009-06-10 02:15:23+08:00,53,2664619,1757
DierksBentley,2008-05-16 03:54:22+08:00,159,2591414,8551
brantleygilbert,2009-09-19 02:04:00+08:00,395,1485258,2455
ericchurch,2008-12-12 07:55:11+08:00,13,2035277,1064
lukebryan,2008-10-31 05:14:38+08:00,10538,9402711,7991
Alabama_Shakes,2011-09-16 03:18:58+08:00,310,170648,2121
Skrillex,2009-01-10 11:49:35+08:00,1212,5994603,14273
DillonFrancis,2009-01-26 12:56:05+08:00,1211,1040401,7101
afrojack,2009-04-27 20:21:25+08:00,1416,2554469,4705
MAJORLAZER,2009-04-12 04:04:48+08:00,652,1881222,17253
diplo,2008-11-05 08:26:03+08:00,5128,2490183,72453
mtwstevens,2009-06-22 23:42:19+08:00,354,2434,1661
pushbaby,2012-05-05 01:28:52+08:00,33,123926,9139
madisonbeer,2011-01-02 22:52:35+08:00,31917,3248716,17543
bornsmusic,2009-03-16 05:21:24+08:00,117,250638,5440
OurNameIsFun,2009-03-26 06:03:48+08:00,192,487181,2629
Zedd,2010-06-15 05:53:37+08:00,536,7746692,34933
ATRhq,2010-04-25 02:37:58+08:00,62,86737,2640
blurofficial,2011-08-31 21:12:27+08:00,163,315108,786
ElleKingMusic,2008-05-13 12:57:48+08:00,499,64519,8280
MarcAnthony,2011-02-19 07:59:54+08:00,804,11298666,7427
therealjuicyj,2009-03-14 06:59:30+08:00,1661,2793562,46445
2chainz,2010-09-01 11:05:30+08:00,723,4458360,35961
Kid_Ink,2009-03-15 10:27:30+08:00,5135,980688,29983
tydollasign,2009-03-23 10:10:19+08:00,2423,1710011,15556
ShawnMendes,2011-09-25 06:29:41+08:00,55005,26639596,15340
Nashgrier,2011-06-03 12:34:15+08:00,982,6363863,32802
JacobWhitesides,2011-06-08 11:55:18+08:00,2379,1856070,85114
diggy_simmons,2009-11-16 04:56:38+08:00,2029,1496216,15810
FrencHMonTanA,2009-01-06 08:34:55+08:00,3438,3012007,32233
MickJagger,2011-01-05 02:53:52+08:00,48,2357196,869
officialKeef,2010-08-20 23:37:15+08:00,46,1283448,2031
evanescence,2009-07-09 04:01:57+08:00,79,1203519,1646
TheDoors,2008-12-22 22:39:20+08:00,93,911232,4407
RollingStones,2010-11-20 03:06:33+08:00,80,3462137,13017
JimiHendrix,2009-07-18 06:36:23+08:00,154,503493,2094
linkinpark,2009-01-23 09:05:42+08:00,124,5889022,6560
billiejoe,2011-01-22 05:13:17+08:00,86,1128732,575
ledzeppelin,2012-09-07 05:13:24+08:00,0,690496,284
GreenDay,2009-08-23 06:05:41+08:00,179,4913791,2496
QueenWillRock,2009-12-23 09:41:06+08:00,253,2122880,9652
pinkfloyd,2011-06-11 04:30:31+08:00,252,3348181,2544
ZacEfron,2012-02-15 01:36:20+08:00,114,15389555,1822
Nirvana,2009-08-24 21:53:37+08:00,69,978299,1071
foofighters,2009-01-17 03:26:30+08:00,14113,3121502,4380
NorahJones,2009-06-25 07:20:48+08:00,15,225332,916
RhiannonGiddens,2014-02-12 03:17:45+08:00,170,34735,4285
ollymurs,2009-12-09 01:41:23+08:00,2913,6971143,22359
KidRock,2010-11-05 00:56:35+08:00,26,643383,1640
TheVampsband,2012-06-26 02:43:45+08:00,45051,3775792,22993
iambeckyg,2010-03-31 06:06:16+08:00,13432,3510354,31127
IAMQUEENLATIFAH,2009-06-26 07:59:18+08:00,775,8004520,6320
atrak,2008-11-19 22:38:00+08:00,1487,340528,88274
RitaOra,2009-03-31 04:49:02+08:00,1666,6572405,13986
charli_xcx,2010-01-08 23:35:15+08:00,883,3605018,14170
mattandkim,2008-12-13 02:19:22+08:00,3029,93903,7392
IncubusBand,2009-04-08 03:47:37+08:00,77,256817,4371
awonderland,2009-03-25 14:08:44+08:00,565,328120,46277
MissyElliott,2010-05-19 11:42:32+08:00,11418,6904333,84400
dcfc,2009-07-02 03:17:53+08:00,32,153313,2872
RyanBingham,2010-05-09 08:56:20+08:00,596,60151,6466
FifthHarmony,2012-10-11 03:28:02+08:00,22303,4624365,13377
LupeFiasco,2009-04-02 02:46:12+08:00,1400,1195129,30874
modestmouseband,2010-04-09 08:21:11+08:00,7,76583,374
joeyBADASS,2010-09-13 08:48:26+08:00,1070,991209,412
elliegoulding,2009-02-11 10:15:58+08:00,603,6423677,18072
Drake,2009-03-28 15:17:46+08:00,607,39288040,1785
Twitter,2007-02-20 22:35:54+08:00,10,60203816,14795
ricky_martin,2009-05-15 22:53:26+08:00,433,20257526,7425
TheDecemberists,2007-05-22 03:28:00+08:00,9,593258,1117
brandicarlile,2012-03-13 03:59:51+08:00,455,144244,3403
AllTimeLow,2010-03-13 05:38:20+08:00,27327,1596628,8369
partynextdoor,2013-04-12 14:49:01+08:00,931,1557337,441
kellyclarkson,2009-03-11 08:29:20+08:00,144,12108262,8965
AustinMahone,2010-09-30 06:53:34+08:00,70531,9078882,42573
NYCWJF,2013-01-09 23:58:37+08:00,714,3522,3520
Timbaland,2010-10-26 17:20:54+08:00,401,1599700,13309
joshuaradin,2008-12-02 00:14:32+08:00,8370,61100,5248
thebeatles,2009-03-31 07:31:05+08:00,332759,3812737,5452
IGGYAZALEA,2010-06-09 14:10:41+08:00,1444,7712516,9132
Meghan_Trainor,2011-02-20 11:07:43+08:00,3028,2015725,13274
kanyewest,2010-07-23 07:00:05+08:00,211,30604277,1911
theweeknd,2011-02-21 15:45:45+08:00,3,15132313,4016
adamlevine,2009-07-21 01:12:25+08:00,13496,7987271,5979
itsdorothysucka,2012-07-01 02:37:13+08:00,718,24650,17521
YoungMoneySite,2009-12-21 01:40:15+08:00,665,392517,23149
idriselba,2009-11-26 16:58:43+08:00,954,2986997,4336
xtina,2011-03-19 03:41:39+08:00,43,16691567,2730
Usher,2009-05-19 00:36:50+08:00,564,12003845,6158
blakeshelton,2008-05-27 21:43:08+08:00,661,19896784,12582
gwenstefani,2009-04-02 06:06:42+08:00,1093,2704845,5886
NBCTheVoice,2010-11-17 03:05:24+08:00,9394,5071643,94977
Logic301,2010-05-09 21:41:46+08:00,845,2335639,74547
AnnaKendrick47,2009-07-25 09:57:57+08:00,346,7048575,2447
Imaginedragons,2009-09-21 08:37:53+08:00,16612,5684746,8408
britneyspears,2008-09-23 04:47:35+08:00,366439,55629065,5720
aliciakeys,2009-04-25 08:46:24+08:00,758,30015845,10014
MileyCyrus,2011-03-19 02:36:02+08:00,395,46387816,11834
PaulinaRubio,2009-03-10 23:30:11+08:00,239,10991191,9475
Adele,2010-08-31 03:53:19+08:00,0,26466858,314
BrunoMars,2009-12-29 21:07:04+08:00,93,43130253,4835
jtimberlake,2009-03-26 03:10:50+08:00,327,63381185,4340
ladygaga,2008-03-27 06:37:48+08:00,119015,83793768,9640
rihanna,2009-10-03 05:37:33+08:00,1000,103144990,10585
shakira,2009-06-04 01:38:07+08:00,229,52609183,7591
NICKIMINAJ,2009-04-28 00:36:43+08:00,5746,22966147,42307
IAMJHUD,2009-04-22 02:25:33+08:00,653,3921314,16809
RecordingAcad,2008-11-08 10:03:24+08:00,19469,3445696,48984
SmashingPumpkin,2009-03-14 04:12:58+08:00,4275,320849,9798
markhoppus,2009-02-26 09:54:14+08:00,692,2727447,2972
PatrickStump,2009-11-11 03:39:08+08:00,7,887494,27
MariahCarey,2009-01-21 02:08:51+08:00,187,21616253,10281
WALKTHEMOONband,2010-06-09 02:10:59+08:00,3,180774,8559
echosmith,2010-04-13 22:10:01+08:00,597,177001,27905
theroots,2010-06-24 00:32:20+08:00,155,279448,3788
falloutboy,2008-09-10 07:06:13+08:00,10293,3064202,5113
yelyahwilliams,2009-05-19 06:08:38+08:00,28,5020412,5224
paramore,2009-05-28 08:20:32+08:00,3,5412272,5749
JBALVIN,2009-06-05 01:41:41+08:00,541,10032418,31453
PrinceRoyce,2009-08-13 06:38:20+08:00,298,6576675,17562
PepeAguilar,2009-03-19 10:15:39+08:00,891,1794152,36360
ElRecodoOficial,2009-07-03 02:34:46+08:00,2934,1261871,48584
CamilaMX,2009-06-17 04:28:15+08:00,1158,3265864,22821
juanes,2009-06-15 15:57:11+08:00,727,11523747,12723
EllaHenderson,2009-07-22 22:41:58+08:00,6064,1015894,12545
NeYoCompound,2009-03-27 08:04:42+08:00,7350,6501934,16745
common,2008-11-05 05:18:21+08:00,881,5423941,15121
DavidBowieReal,2009-05-15 09:14:08+08:00,560,966783,2148
BandAid30,2014-11-07 02:30:49+08:00,73,20409,509
JColeNC,2009-01-16 01:08:04+08:00,415,14103841,2855
acdc,2014-10-01 23:08:02+08:00,28,448011,1236
RED,2008-09-24 02:37:23+08:00,8313,942924,14456
JuanLuisGuerra,2010-01-15 07:52:20+08:00,66,7636547,1637
official_flo,2009-04-08 05:14:47+08:00,2168,4882546,24178
JLo,2009-10-28 00:24:51+08:00,1807,45140020,17246
pitbull,2009-04-17 00:03:02+08:00,2310,25211412,8391
onedirection,2010-10-30 03:05:25+08:00,3421,31357250,9784
justinbieber,2009-03-29 00:41:22+08:00,286924,114059511,31374
CodySimpson,2009-10-04 12:53:26+08:00,69609,6842962,37057
carlyraejepsen,2009-03-17 15:10:51+08:00,75778,9648159,7097
selenagomez,2009-03-09 08:16:45+08:00,1080,65191142,5303
katyperry,2009-02-21 07:45:56+08:00,237,108811094,11457
Pink,2009-04-04 09:16:34+08:00,465,31630722,8080
ddlovato,2009-02-18 02:02:08+08:00,0,54585069,17791
taylorswift13,2008-12-06 18:10:54+08:00,0,88890562,690
Beyonce,2009-04-15 05:56:04+08:00,10,15508067,19
sheandhim,2009-04-18 04:26:37+08:00,5,74327,484
TheXFactor,2008-08-12 18:03:44+08:00,23694,6394285,40284
lorde,2011-08-15 12:30:08+08:00,98,7262476,0
RyanLewis,2008-12-10 08:20:56+08:00,341,505367,12
macklemore,2008-12-16 17:31:07+08:00,1383,2272319,18560
PaulMcCartney,2009-09-16 19:55:21+08:00,16,4168882,5745
TwitterMusic,2011-09-15 00:50:47+08:00,693,11699803,18900
beatsbydre,2008-04-18 01:53:30+08:00,305,916566,1104
littlebigtown,2009-03-19 01:09:58+08:00,1321,1218931,12345
ArianaGrande,2009-04-23 10:56:31+08:00,55698,84424545,46996
marylambertsing,2012-06-29 06:00:19+08:00,1838,87579,7958
mirandalambert,2009-04-24 05:37:36+08:00,244,6790715,5514
nickjonas,2009-07-15 03:07:05+08:00,631,14292940,6165
BradPaisley,2009-05-20 09:37:57+08:00,129,4308766,8078
carrieunderwood,2011-10-07 06:36:16+08:00,445,8241423,5551
CountryMusic,2007-10-24 05:26:08+08:00,683,838960,22755
SBTRKT,2009-05-13 01:42:50+08:00,169,146490,2152
GorgonCity,2012-06-15 08:01:13+08:00,1116,92028,15300
FriendWithin,2012-07-06 23:40:51+08:00,616,18316,16698
ImeldaOfficial,2011-02-18 20:19:07+08:00,143,66240,6078
themirrortrap,2009-09-14 06:29:55+08:00,1817,2449,12024
Kate_Simko,2012-02-13 23:59:21+08:00,1384,4889,3351
PlacidoDomingo,2011-08-30 09:35:19+08:00,141,89901,9922
foyvance,2008-11-04 00:21:30+08:00,416,46228,6174
JamesBayMusic,2012-11-21 05:30:34+08:00,296,403464,7217
nickmulveymusic,2011-09-08 02:43:35+08:00,845,22204,7748
benhowardmusic,2009-08-12 21:25:07+08:00,219,340192,1265
MilosGuitar,2011-02-11 20:32:06+08:00,187,7198,2146
itstonybennett,2011-07-19 04:01:25+08:00,98,163675,3831
JessieJ,2009-04-28 14:34:34+08:00,158,8176026,20951
PLACEBOWORLD,2009-05-14 21:24:39+08:00,71,172605,2522
NickyBenedetti,2011-11-24 18:57:35+08:00,1345,41359,4481
edsheeran,2009-10-27 07:57:28+08:00,0,17691390,22736
iamnickgardner,2009-09-01 09:39:17+08:00,482,9591,54481
raemorrismusic,2009-10-19 01:34:00+08:00,541,31865,11672
LisaHannigan,2009-02-13 01:48:48+08:00,512,65907,5261
LittleDragon,2009-11-18 09:41:22+08:00,553,90912,5255
Hozier,2011-03-11 08:48:12+08:00,644,943883,4222
alisonbalsom,2011-12-26 23:42:48+08:00,350,17672,2365
wolfalicemusic,2011-11-16 07:10:33+08:00,594,222622,4642
Elbow,2011-02-23 23:41:36+08:00,4,81142,1693
PaoloNutini,2009-01-13 21:12:14+08:00,10375,336842,927
DavidGray,2009-03-09 21:15:00+08:00,47,195173,2520
GregoryPorter,2011-07-05 22:23:47+08:00,271,63539,4334
thescript,2008-03-25 23:26:52+08:00,41884,1897642,25007
JessieWare,2010-02-19 18:38:34+08:00,941,222583,17613
Rudimental,2009-09-27 16:21:44+08:00,466,545015,17799
LennyKravitz,2009-03-06 08:51:27+08:00,1720,4760424,3063
cleanbandit,2009-10-20 06:56:54+08:00,949,414256,10976
FirstAidKitBand,2009-03-21 19:18:53+08:00,181,132768,4978
lukesitalsingh,2008-11-03 01:29:30+08:00,66,12518,5142
MatthewKoma,2009-05-05 03:57:40+08:00,33,118743,12670
SOHN,2012-08-15 18:35:32+08:00,183,24103,354
jennylewis,2008-12-17 08:18:16+08:00,189,111461,5960
robin_schulz,2011-04-17 19:31:12+08:00,213,225124,5168
CharlieSimpson,2010-05-13 23:43:58+08:00,1009,115987,7887
iamfoxes,2010-09-09 00:59:09+08:00,328,133693,8686
EricWhitacre,2009-04-01 09:20:58+08:00,2482,77967,17419
MNEK,2009-02-21 20:00:15+08:00,3835,146132,28608
Kiesza,2009-02-09 22:04:17+08:00,1524,88642,8964
kylieminogue,2009-08-06 00:03:32+08:00,129,2199054,13962
ChrissieHynde,2009-10-16 06:31:39+08:00,133,37510,511
BlondieOfficial,2009-07-01 00:15:15+08:00,314,326341,3102
maroon5,2009-03-17 22:13:03+08:00,482,14264097,7354
Pharrell,2011-07-19 10:08:57+08:00,1092,10677885,4683
samsmith,2012-01-07 23:05:53+08:00,1303,8027601,14657
RobertPlant,2010-10-19 04:27:18+08:00,76,291272,782
CalvinHarris,2009-01-05 14:17:35+08:00,3063,11976991,136
KasabianHQ,2011-03-30 21:53:24+08:00,84,352460,3939
5SOS,2011-03-11 18:18:46+08:00,27905,12618079,28212
davidguetta,2009-03-13 00:19:49+08:00,447,20308606,6112
beck,2009-07-09 03:25:38+08:00,149,328736,1970
RayLaMontagne,2010-03-24 22:38:58+08:00,22,85812,972
Damonalbarn,2012-03-21 05:42:26+08:00,117,322370,743
ziggymarley,2008-04-29 04:26:50+08:00,65,398482,4379
neontrees,2009-06-11 09:22:07+08:00,207,94889,6463
Nas,2009-12-15 04:03:45+08:00,199,2382163,5469
teganandsara,2009-02-20 09:32:01+08:00,2920,556716,23002
enriqueiglesias,2009-06-12 02:27:04+08:00,2542,13874224,6140
christinaperri,2009-09-03 12:45:38+08:00,791,997157,17578
iTunes,2009-08-18 06:54:31+08:00,2,1250314,5506
iTunesTV,2009-10-17 05:34:34+08:00,525,624212,8468
iTunesJapan,2009-10-26 18:40:08+08:00,12,158423,5976
AppleEDU,2012-01-20 05:26:14+08:00,824,920537,3869
AppStoreJP,2012-03-22 07:43:55+08:00,11,171361,4701
AppleBooks,2011-06-17 02:01:18+08:00,747,679643,10482
itunesfestival,2009-05-06 22:39:12+08:00,58,270345,2784
AppStore,2009-09-16 07:47:10+08:00,23,4493389,10492
AppleTV,2009-10-16 00:20:50+08:00,52,1336626,14099
ApplePodcasts,2009-06-19 02:13:59+08:00,1770,620525,6511
iTunesTrailers,2009-03-13 03:52:50+08:00,287,2396926,2439
